camera,status,num_composition,num_compostition_camera,last_time_check_on_camera,last_lat_on_camera,last_lon_on_camera,vendor
tv_ngpt_tram_vitaz_31348_3,+,31348,3,2023-02-26 22:35:35.196000,55.77650333333333,37.67032,tv
tv_ngpt_tram_vitaz_31348_4,+,31348,4,2023-02-27 00:53:08.970000,55.79198,37.703471666666665,tv
tv_ngpt_tram_vitaz_31348_5,+,31348,5,2023-02-26 23:40:18.008000,55.79198833333333,37.70335666666666,tv
tv_ngpt_tram_vitaz_31348_6,+,31348,6,2023-02-26 23:41:59.656000,55.79198833333333,37.70335666666666,tv
tv_ngpt_tram_vitaz_31349_1,+,31349,1,2023-02-27 09:25:19.176000,55.75150666666666,37.715543333333336,tv
tv_ngpt_tram_vitaz_31349_2,+,31349,2,2023-02-27 09:25:25.276000,55.75150666666666,37.715543333333336,tv
tv_ngpt_tram_vitaz_31349_3,+,31349,3,2023-02-27 09:26:44.603000,55.75125666666666,37.713148333333336,tv
tv_ngpt_tram_vitaz_31349_4,+,31349,4,2023-02-27 09:25:26.021000,55.75150666666666,37.715543333333336,tv
tv_ngpt_tram_vitaz_31349_5,+,31349,5,2023-02-27 09:28:51.762000,55.75293333333334,37.71212833333333,tv
tv_ngpt_tram_vitaz_31349_6,+,31349,6,2023-02-27 09:25:56.251000,55.751468333333335,37.715408333333336,tv
tv_ngpt_tram_vitaz_31350_1,+,31350,1,2023-02-27 09:14:18.890000,55.752375,37.720536,tv
tv_ngpt_tram_vitaz_31350_2,+,31350,2,2023-02-27 09:27:37.096000,55.76103799999999,37.712625,tv
tv_ngpt_tram_vitaz_31350_3,+,31350,3,2023-02-27 09:28:51.272000,55.762747000000005,37.708199,tv
tv_ngpt_tram_vitaz_31350_4,+,31350,4,2023-02-27 09:22:19.716000,55.75373200000001,37.715173,tv
tv_ngpt_tram_vitaz_31350_5,+,31350,5,2023-02-27 09:16:28.642000,55.751495000000006,37.715517,tv
tv_ngpt_tram_vitaz_31350_6,+,31350,6,2023-02-27 09:18:12.299000,55.752151000000005,37.712562000000005,tv
tv_ngpt_tram_vitaz_31351_1,+,31351,1,2023-02-27 09:15:19.848000,55.76335833333333,37.78506333333333,tv
tv_ngpt_tram_vitaz_31351_2,+,31351,2,2023-02-27 09:18:03.095000,55.75663,37.78915833333333,tv
tv_ngpt_tram_vitaz_31351_3,+,31351,3,2023-02-27 09:05:47.157000,55.75879333333334,37.74839833333333,tv
tv_ngpt_tram_vitaz_31351_4,+,31351,4,2023-02-22 18:05:19.677000,55.76499833333334,37.68015166666667,tv
tv_ngpt_tram_vitaz_31351_5,+,31351,5,2023-02-25 03:22:36.661000,55.79208666666667,37.70359833333334,tv
tv_ngpt_tram_vitaz_31351_6,+,31351,6,2023-02-22 18:05:19.496000,55.76499833333334,37.68015166666667,tv
tv_ngpt_tram_vitaz_31352_1,+,31352,1,2023-02-27 09:28:47.650000,55.810678333333335,37.73093333333334,tv
tv_ngpt_tram_vitaz_31352_2,+,31352,2,2023-02-27 09:28:37.555000,55.810678333333335,37.73093333333334,tv
tv_ngpt_tram_vitaz_31352_3,+,31352,3,2023-02-27 09:27:35.838000,55.812995,37.73497,tv
tv_ngpt_tram_vitaz_31352_4,+,31352,4,2023-02-27 09:27:39.197000,55.812995,37.73497,tv
tv_ngpt_tram_vitaz_31352_5,+,31352,5,2023-02-27 09:28:35.083000,55.810678333333335,37.73093333333334,tv
tv_ngpt_tram_vitaz_31352_6,+,31352,6,2023-02-27 09:27:41.704000,55.812995,37.73497,tv
tv_ngpt_tram_vitaz_31353_1,+,31353,1,2023-02-27 09:18:02.670000,55.79380666666666,37.702805,tv
tv_ngpt_tram_vitaz_31353_2,+,31353,2,2023-02-27 08:53:00.086000,55.78237833333333,37.72311666666667,tv
tv_ngpt_tram_vitaz_31353_3,+,31353,3,2023-02-27 09:05:21.705000,55.79524333333334,37.709950000000006,tv
tv_ngpt_tram_vitaz_31353_4,+,31353,4,2023-02-27 09:05:28.802000,55.79524333333334,37.709950000000006,tv
tv_ngpt_tram_vitaz_31353_5,+,31353,5,2023-02-27 09:05:39.921000,55.79524333333334,37.709950000000006,tv
tv_ngpt_tram_vitaz_31353_6,+,31353,6,2023-02-27 08:55:45.211000,55.78423666666666,37.71801333333334,tv
tv_ngpt_tram_vitaz_31354_1,+,31354,1,2023-02-27 09:17:21.591000,55.75416333333333,37.72600666666666,tv
tv_ngpt_tram_vitaz_31354_2,+,31354,2,2023-02-27 09:00:05.678000,55.754585,37.70762333333333,tv
tv_ngpt_tram_vitaz_31354_3,+,31354,3,2023-02-27 09:08:07.720000,55.75303666666667,37.72374166666667,tv
tv_ngpt_tram_vitaz_31354_4,+,31354,4,2023-02-27 09:00:16.934000,55.754466666666666,37.707965,tv
tv_ngpt_tram_vitaz_31354_5,+,31354,5,2023-02-27 09:05:06.947000,55.75158499999999,37.71610333333333,tv
tv_ngpt_tram_vitaz_31354_6,+,31354,6,2023-02-27 09:05:07.071000,55.75158499999999,37.71610333333333,tv
tv_ngpt_tram_vitaz_31355_1,+,31355,1,2023-02-27 08:39:25.588000,55.80718019999999,37.7062629,tv
tv_ngpt_tram_vitaz_31355_2,+,31355,2,2023-02-27 09:19:25.988000,55.7515689,37.7160637,tv
tv_ngpt_tram_vitaz_31355_3,+,31355,3,2023-02-27 09:19:23.499000,55.7515666,37.7160644,tv
tv_ngpt_tram_vitaz_31355_4,+,31355,4,2023-02-27 09:10:17.498000,55.7626603,37.7084918,tv
tv_ngpt_tram_vitaz_31355_5,+,31355,5,2023-02-27 09:04:00.474000,55.7713338,37.7056549,tv
tv_ngpt_tram_vitaz_31355_6,+,31355,6,2023-02-27 09:10:17.315000,55.7626603,37.7084918,tv
tv_ngpt_tram_vitaz_31356_1,+,31356,1,2023-01-08 23:36:13.946000,55.751515000000005,37.715473,tv
tv_ngpt_tram_vitaz_31356_2,+,31356,2,2023-01-08 22:25:26.674000,55.751515000000005,37.715473,tv
tv_ngpt_tram_vitaz_31356_3,+,31356,3,2023-01-08 22:07:15.704000,55.767742,37.730274,tv
tv_ngpt_tram_vitaz_31356_4,+,31356,4,2023-01-08 22:33:40.806000,55.751515000000005,37.715473,tv
tv_ngpt_tram_vitaz_31356_5,+,31356,5,2023-01-08 23:35:34.752000,55.751515000000005,37.715473,tv
tv_ngpt_tram_vitaz_31356_6,+,31356,6,2023-01-08 23:44:51.538000,55.751515000000005,37.715473,tv
tv_ngpt_tram_vitaz_31357_1,+,31357,1,2023-02-27 09:25:21.681000,55.755587,37.660249,tv
tv_ngpt_tram_vitaz_31357_2,+,31357,2,2023-02-27 09:12:09.091000,55.748582000000006,37.675518,tv
tv_ngpt_tram_vitaz_31357_3,+,31357,3,2023-02-27 09:07:21.703000,55.752552,37.678504,tv
tv_ngpt_tram_vitaz_31357_4,+,31357,4,2023-02-27 08:56:26.781000,55.75763,37.698448,tv
tv_ngpt_tram_vitaz_31357_5,+,31357,5,2023-02-27 08:41:13.649000,55.7644,37.703423,tv
tv_ngpt_tram_vitaz_31357_6,+,31357,6,2023-02-27 09:04:40.580000,55.75618899999999,37.682865,tv
tv_ngpt_tram_vitaz_31358_1,+,31358,1,2023-02-27 09:27:02.892000,55.75225833333334,37.792385,tv
tv_ngpt_tram_vitaz_31358_2,+,31358,2,2023-02-27 09:27:00.200000,55.75225833333334,37.792385,tv
tv_ngpt_tram_vitaz_31358_3,+,31358,3,2023-02-27 09:27:03.742000,55.75225833333334,37.792385,tv
tv_ngpt_tram_vitaz_31358_4,+,31358,4,2023-02-27 09:27:00.190000,55.75225833333334,37.792385,tv
tv_ngpt_tram_vitaz_31358_5,+,31358,5,2023-02-27 09:23:19.629000,55.75288166666666,37.807965,tv
tv_ngpt_tram_vitaz_31358_6,+,31358,6,2023-02-27 09:28:51.001000,55.756033333333335,37.78943,tv
tv_ngpt_tram_vitaz_31359_1,+,31359,1,2023-02-27 09:14:38.212000,55.754423333333335,37.70840833333333,tv
tv_ngpt_tram_vitaz_31359_2,+,31359,2,2023-02-27 09:26:37.107000,55.76603166666667,37.68003333333333,tv
tv_ngpt_tram_vitaz_31359_3,+,31359,3,2023-02-27 09:28:37.284000,55.769728333333326,37.67930666666667,tv
tv_ngpt_tram_vitaz_31359_4,+,31359,4,2023-02-27 09:23:42.703000,55.76283166666667,37.682515,tv
tv_ngpt_tram_vitaz_31359_5,+,31359,5,2023-02-27 09:20:43.147000,55.761383333333335,37.68807,tv
tv_ngpt_tram_vitaz_31359_6,+,31359,6,2023-02-27 09:25:51.352000,55.76496166666667,37.68023166666667,tv
tv_ngpt_tram_vitaz_31360_1,+,31360,1,2023-02-27 09:28:40.955000,55.75880666666667,37.748450000000005,tv
tv_ngpt_tram_vitaz_31360_2,+,31360,2,2023-02-27 09:28:47.509000,55.75880666666667,37.748450000000005,tv
tv_ngpt_tram_vitaz_31360_3,+,31360,3,2023-02-27 09:28:49.591000,55.75880666666667,37.748450000000005,tv
tv_ngpt_tram_vitaz_31360_4,+,31360,4,2023-02-27 09:28:44.106000,55.75880666666667,37.748450000000005,tv
tv_ngpt_tram_vitaz_31360_5,+,31360,5,2023-02-27 09:22:57.027000,55.755478333333336,37.73655833333333,tv
tv_ngpt_tram_vitaz_31360_6,+,31360,6,2023-02-27 09:19:16.298000,55.75231833333334,37.72040666666667,tv
tv_ngpt_tram_vitaz_31361_1,+,31361,1,2023-02-27 09:27:58.787000,55.71149333333333,37.62393166666666,tv
tv_ngpt_tram_vitaz_31361_2,+,31361,2,2023-02-27 09:19:33.005000,55.711423333333336,37.613236666666666,tv
tv_ngpt_tram_vitaz_31361_3,+,31361,3,2023-02-27 09:28:53.618000,55.71095999999999,37.62455166666667,tv
tv_ngpt_tram_vitaz_31361_4,+,31361,4,2023-02-27 09:12:08.989000,55.718543333333336,37.608896666666666,tv
tv_ngpt_tram_vitaz_31361_5,+,31361,5,2023-02-27 09:12:34.327000,55.71836499999999,37.60883666666667,tv
tv_ngpt_tram_vitaz_31361_6,+,31361,6,2023-02-27 09:12:09.713000,55.718543333333336,37.608896666666666,tv
tv_ngpt_tram_vitaz_31362_1,+,31362,1,2023-02-27 09:22:29.974000,55.73805833333333,37.67535166666666,tv
tv_ngpt_tram_vitaz_31362_2,+,31362,2,2023-02-27 09:22:31.270000,55.73805833333333,37.67535166666666,tv
tv_ngpt_tram_vitaz_31362_3,+,31362,3,2023-02-27 09:22:29.126000,55.73805833333333,37.67535166666666,tv
tv_ngpt_tram_vitaz_31362_4,+,31362,4,2023-02-27 09:23:47.420000,55.73712833333334,37.68311833333333,tv
tv_ngpt_tram_vitaz_31362_5,+,31362,5,2023-02-27 09:15:18.327000,55.73145666666666,37.664005,tv
tv_ngpt_tram_vitaz_31362_6,+,31362,6,2023-02-27 09:22:32.305000,55.73805833333333,37.67535166666666,tv
tv_ngpt_tram_vitaz_31363_1,+,31363,1,2023-02-27 09:27:52.256000,55.72970999999999,37.636975,tv
tv_ngpt_tram_vitaz_31363_2,+,31363,2,2023-02-27 09:12:26.295000,55.70128666666666,37.62169666666667,tv
tv_ngpt_tram_vitaz_31363_3,+,31363,3,2023-02-27 09:23:24.864000,55.72002333333333,37.63500333333333,tv
tv_ngpt_tram_vitaz_31363_4,+,31363,4,2023-02-27 09:22:02.707000,55.71670833333333,37.633500000000005,tv
tv_ngpt_tram_vitaz_31363_5,+,31363,5,2023-02-27 09:18:50.181000,55.71153,37.62542833333334,tv
tv_ngpt_tram_vitaz_31363_6,+,31363,6,2023-02-27 09:23:27.425000,55.72002333333333,37.63500333333333,tv
tv_ngpt_tram_vitaz_31364_1,+,31364,1,2023-02-27 09:25:59.768000,55.689955,37.622366,tv
tv_ngpt_tram_vitaz_31364_2,+,31364,2,2023-02-27 09:26:14.784000,55.690051,37.62235,tv
tv_ngpt_tram_vitaz_31364_3,+,31364,3,2023-02-27 09:28:08.955000,55.69574,37.621292,tv
tv_ngpt_tram_vitaz_31364_4,+,31364,4,2023-02-27 09:26:31.417000,55.69022,37.622293,tv
tv_ngpt_tram_vitaz_31364_5,+,31364,5,2023-02-27 09:26:09.323000,55.690051,37.62235,tv
tv_ngpt_tram_vitaz_31364_6,+,31364,6,2023-02-27 09:28:08.349000,55.69574,37.621292,tv
tv_ngpt_tram_vitaz_31365_1,+,31365,1,2023-02-27 09:25:49.619000,55.74205333333333,37.62976833333333,tv
tv_ngpt_tram_vitaz_31365_2,+,31365,2,2023-02-27 09:28:17.535000,55.744420000000005,37.634573333333336,tv
tv_ngpt_tram_vitaz_31365_3,+,31365,3,2023-02-27 09:25:43.891000,55.74205333333333,37.62976833333333,tv
tv_ngpt_tram_vitaz_31365_4,+,31365,4,2023-02-27 09:27:24.796000,55.744420000000005,37.634573333333336,tv
tv_ngpt_tram_vitaz_31365_5,+,31365,5,2023-02-27 09:21:25.657000,55.73174166666666,37.63533833333334,tv
tv_ngpt_tram_vitaz_31365_6,+,31365,6,2023-02-27 09:27:30.035000,55.744420000000005,37.634573333333336,tv
tv_ngpt_tram_vitaz_31366_1,+,31366,1,2023-02-22 19:24:51.558000,55.75953500000001,37.64523,tv
tv_ngpt_tram_vitaz_31366_2,+,31366,2,2023-02-22 19:17:52.427000,55.76474833333334,37.639425,tv
tv_ngpt_tram_vitaz_31366_3,+,31366,3,2023-02-22 19:18:32.724000,55.76456833333334,37.638783333333336,tv
tv_ngpt_tram_vitaz_31366_4,+,31366,4,2023-02-14 05:36:07.868000,55.73770666666666,37.67787333333333,tv
tv_ngpt_tram_vitaz_31366_5,+,31366,5,2023-02-22 19:24:44.135000,55.75955,37.64521333333333,tv
tv_ngpt_tram_vitaz_31366_6,+,31366,6,2023-02-22 19:19:23.552000,55.76456833333334,37.638783333333336,tv
tv_ngpt_tram_vitaz_31367_1,+,31367,1,2023-02-27 09:00:26.915000,55.731409,37.664058,tv
tv_ngpt_tram_vitaz_31367_2,+,31367,2,2023-02-27 09:00:27.475000,55.731409,37.664058,tv
tv_ngpt_tram_vitaz_31367_3,+,31367,3,2023-02-27 09:00:40.935000,55.731409,37.664058,tv
tv_ngpt_tram_vitaz_31367_4,+,31367,4,2023-02-27 08:56:22.703000,55.728309,37.650551,tv
tv_ngpt_tram_vitaz_31367_5,+,31367,5,2023-02-27 08:53:04.556000,55.730209,37.640096,tv
tv_ngpt_tram_vitaz_31367_6,+,31367,6,2023-02-27 08:54:37.554000,55.729299000000005,37.646518,tv
tv_ngpt_tram_vitaz_31368_1,+,31368,1,2023-01-30 00:37:50.472000,55.73405,37.693569,tv
tv_ngpt_tram_vitaz_31368_2,+,31368,2,2023-02-27 09:26:40.242000,55.75628333333334,37.64794,tv
tv_ngpt_tram_vitaz_31368_3,+,31368,3,2023-02-27 09:28:01.635000,55.75327833333334,37.647061666666666,tv
tv_ngpt_tram_vitaz_31368_4,+,31368,4,2023-02-27 09:27:53.707000,55.75333333333333,37.647125,tv
tv_ngpt_tram_vitaz_31368_5,+,31368,5,2023-02-27 09:27:08.870000,55.75561166666667,37.64826166666667,tv
tv_ngpt_tram_vitaz_31368_6,+,31368,6,2023-02-27 09:20:33.584000,55.76459833333333,37.63875166666666,tv
tv_ngpt_tram_vitaz_31369_1,+,31369,1,2023-02-18 20:09:57.923000,55.734365,37.694370000000006,tv
tv_ngpt_tram_vitaz_31369_2,+,31369,2,2023-02-15 00:11:18.339000,55.753236666666666,37.64706666666667,tv
tv_ngpt_tram_vitaz_31369_3,+,31369,3,2023-02-15 00:08:28.906000,55.75945166666667,37.64514666666666,tv
tv_ngpt_tram_vitaz_31369_4,+,31369,4,2023-02-18 20:18:07.350000,55.734365,37.694370000000006,tv
tv_ngpt_tram_vitaz_31369_5,+,31369,5,2023-02-14 21:38:57.860000,55.75900166666667,37.646521666666665,tv
tv_ngpt_tram_vitaz_31369_6,+,31369,6,2023-02-14 22:06:56.769000,55.72936333333334,37.64664333333334,tv
tv_ngpt_tram_vitaz_31370_1,+,31370,1,2023-02-27 09:28:17.997000,55.692155,37.53615666666667,tv
tv_ngpt_tram_vitaz_31370_2,+,31370,2,2023-02-27 09:18:03.224000,55.68635166666666,37.547865,tv
tv_ngpt_tram_vitaz_31370_3,+,31370,3,2023-02-27 09:10:50.823000,55.683725,37.559885,tv
tv_ngpt_tram_vitaz_31370_4,+,31370,4,2023-02-27 09:17:18.537000,55.68489,37.55046166666667,tv
tv_ngpt_tram_vitaz_31370_5,+,31370,5,2023-02-27 08:58:08.523000,55.68620166666666,37.59368166666666,tv
tv_ngpt_tram_vitaz_31370_6,+,31370,6,2023-02-27 09:17:17.372000,55.68489,37.55046166666667,tv
tv_ngpt_tram_vitaz_31371_1,+,31371,1,2023-02-27 09:27:09.992000,55.75404166666667,37.72545333333333,tv
tv_ngpt_tram_vitaz_31371_2,+,31371,2,2023-02-27 09:02:44.848000,55.75157833333333,37.716168333333336,tv
tv_ngpt_tram_vitaz_31371_3,+,31371,3,2023-02-27 09:02:44.935000,55.75157833333333,37.716168333333336,tv
tv_ngpt_tram_vitaz_31371_4,+,31371,4,2023-02-27 08:56:24.908000,55.75710833333333,37.70002833333333,tv
tv_ngpt_tram_vitaz_31371_5,+,31371,5,2023-02-27 09:04:46.612000,55.75253333333333,37.72128833333333,tv
tv_ngpt_tram_vitaz_31371_6,+,31371,6,2023-02-27 09:06:55.321000,55.75349333333334,37.72620333333334,tv
tv_ngpt_tram_vitaz_31372_1,+,31372,1,2023-02-27 09:04:52.007000,55.78415700000001,37.718021,tv
tv_ngpt_tram_vitaz_31372_2,+,31372,2,2023-02-27 09:28:14.728000,55.818881,37.704989,tv
tv_ngpt_tram_vitaz_31372_3,+,31372,3,2023-02-27 09:13:12.240000,55.797203,37.71485,tv
tv_ngpt_tram_vitaz_31372_4,+,31372,4,2023-02-27 09:12:59.686000,55.797203,37.71485,tv
tv_ngpt_tram_vitaz_31372_5,+,31372,5,2023-02-27 09:06:37.565000,55.785329,37.717606,tv
tv_ngpt_tram_vitaz_31372_6,+,31372,6,2023-02-27 09:18:43.922000,55.804489,37.707261,tv
tv_ngpt_tram_vitaz_31373_1,+,31373,1,2023-02-24 10:13:15.940000,55.792950000000005,37.70310166666666,tv
tv_ngpt_tram_vitaz_31373_2,+,31373,2,2023-02-23 21:22:11.082000,55.79287666666667,37.703163333333336,tv
tv_ngpt_tram_vitaz_31373_3,+,31373,3,2023-02-23 21:22:53.661000,55.79287666666667,37.703163333333336,tv
tv_ngpt_tram_vitaz_31373_4,+,31373,4,2023-02-23 21:23:50.769000,55.79287666666667,37.703163333333336,tv
tv_ngpt_tram_vitaz_31373_5,+,31373,5,2023-02-23 21:24:42.522000,55.79287666666667,37.703163333333336,tv
tv_ngpt_tram_vitaz_31373_6,+,31373,6,2023-02-23 20:47:22.412000,55.79287666666667,37.703163333333336,tv
tv_ngpt_tram_vitaz_31374_1,+,31374,1,2023-02-27 09:23:19.092000,55.753029,37.723801,tv
tv_ngpt_tram_vitaz_31374_2,+,31374,2,2023-02-27 09:08:30.376000,55.762651000000005,37.77347,tv
tv_ngpt_tram_vitaz_31374_3,+,31374,3,2023-02-27 09:11:24.425000,55.759451000000006,37.756682,tv
tv_ngpt_tram_vitaz_31374_4,+,31374,4,2023-02-27 08:50:49.475000,55.758672,37.752389,tv
tv_ngpt_tram_vitaz_31374_5,+,31374,5,2023-02-27 08:43:10.396000,55.755738,37.738007,tv
tv_ngpt_tram_vitaz_31374_6,+,31374,6,2023-02-27 09:26:55.289000,55.751456000000005,37.715446,tv
tv_ngpt_tram_vitaz_31375_1,+,31375,1,2023-02-27 09:28:12.436000,55.780558000000006,37.632148,tv
tv_ngpt_tram_vitaz_31375_2,+,31375,2,2023-02-27 09:27:51.696000,55.780558000000006,37.632148,tv
tv_ngpt_tram_vitaz_31375_3,+,31375,3,2023-02-27 09:27:54.141000,55.780558000000006,37.632148,tv
tv_ngpt_tram_vitaz_31375_4,+,31375,4,2023-02-27 09:28:00.742000,55.780558000000006,37.632148,tv
tv_ngpt_tram_vitaz_31375_5,+,31375,5,2023-02-27 09:27:58.127000,55.780558000000006,37.632148,tv
tv_ngpt_tram_vitaz_31375_6,+,31375,6,2023-02-27 09:28:08.542000,55.780558000000006,37.632148,tv
tv_ngpt_tram_vitaz_31376_1,+,31376,1,2023-02-27 09:28:21.033000,55.814241,37.695226000000005,tv
tv_ngpt_tram_vitaz_31376_2,+,31376,2,2023-02-27 09:18:21.803000,55.797225,37.714785,tv
tv_ngpt_tram_vitaz_31376_3,+,31376,3,2023-02-27 09:18:14.876000,55.797225,37.714785,tv
tv_ngpt_tram_vitaz_31376_4,+,31376,4,2023-01-07 08:52:46.099000,55.82453699999999,37.758423,tv
tv_ngpt_tram_vitaz_31376_5,+,31376,5,2023-01-07 08:52:45.700000,55.82453699999999,37.758423,tv
tv_ngpt_tram_vitaz_31376_6,+,31376,6,2023-01-07 08:54:02.777000,55.82676,37.76303600000001,tv
tv_ngpt_tram_vitaz_31377_1,+,31377,1,2023-02-27 09:22:47.147000,55.78335333333333,37.718415,tv
tv_ngpt_tram_vitaz_31377_2,+,31377,2,2023-02-27 09:19:28.081000,55.788410000000006,37.716695,tv
tv_ngpt_tram_vitaz_31377_3,+,31377,3,2023-02-27 09:19:24.434000,55.788410000000006,37.716695,tv
tv_ngpt_tram_vitaz_31377_4,+,31377,4,2023-02-27 09:13:12.481000,55.799890000000005,37.712795,tv
tv_ngpt_tram_vitaz_31377_5,+,31377,5,2023-02-27 09:19:26.093000,55.788410000000006,37.716695,tv
tv_ngpt_tram_vitaz_31377_6,+,31377,6,2023-02-27 09:08:57.227000,55.80991666666667,37.70386166666666,tv
tv_ngpt_tram_vitaz_31378_1,+,31378,1,2023-02-27 09:27:16.325000,55.77943166666668,37.61315833333333,tv
tv_ngpt_tram_vitaz_31378_2,+,31378,2,2023-02-27 09:19:11.511000,55.78075833333334,37.6322,tv
tv_ngpt_tram_vitaz_31378_3,+,31378,3,2023-02-27 09:19:39.413000,55.78081666666667,37.63153333333333,tv
tv_ngpt_tram_vitaz_31378_4,+,31378,4,2023-02-27 09:19:10.539000,55.78075833333334,37.6322,tv
tv_ngpt_tram_vitaz_31378_5,+,31378,5,2023-02-27 09:23:02.504000,55.779013333333324,37.62383666666666,tv
tv_ngpt_tram_vitaz_31378_6,+,31378,6,2023-02-27 09:19:13.182000,55.78075833333334,37.6322,tv
tv_ngpt_tram_vitaz_31379_1,+,31379,1,2023-01-05 23:10:13.710000,55.792765,37.70324166666667,tv
tv_ngpt_tram_vitaz_31379_2,+,31379,2,2023-01-05 22:27:51.910000,55.77229666666667,37.678665,tv
tv_ngpt_tram_vitaz_31379_3,+,31379,3,2023-01-05 22:58:07.460000,55.792005,37.703471666666665,tv
tv_ngpt_tram_vitaz_31379_4,+,31379,4,2023-01-05 21:47:19.970000,55.71523833333334,37.67853,tv
tv_ngpt_tram_vitaz_31379_5,+,31379,5,2023-01-06 11:25:13.111000,55.79266833333333,37.70307833333333,tv
tv_ngpt_tram_vitaz_31379_6,+,31379,6,2023-01-05 22:58:03.467000,55.792005,37.703471666666665,tv
tv_ngpt_tram_vitaz_31380_1,+,31380,1,2023-02-27 09:25:06.133000,55.79163666666667,37.679465,tv
tv_ngpt_tram_vitaz_31380_2,+,31380,2,2023-02-27 09:01:00.200000,55.77400333333333,37.678358333333335,tv
tv_ngpt_tram_vitaz_31380_3,+,31380,3,2023-02-27 09:23:47.798000,55.79163666666667,37.679465,tv
tv_ngpt_tram_vitaz_31380_4,+,31380,4,2023-02-27 09:00:58.082000,55.77400333333333,37.678358333333335,tv
tv_ngpt_tram_vitaz_31380_5,+,31380,5,2023-02-27 09:16:58.488000,55.789405,37.681156666666666,tv
tv_ngpt_tram_vitaz_31380_6,+,31380,6,2023-02-27 08:42:25.858000,55.752195,37.67816166666667,tv
tv_ngpt_tram_vitaz_31381_1,+,31381,1,2023-02-27 09:28:41.483000,55.658514,37.608633000000005,tv
tv_ngpt_tram_vitaz_31381_2,+,31381,2,2023-02-27 09:13:44.044000,55.63941499999999,37.605538,tv
tv_ngpt_tram_vitaz_31381_3,+,31381,3,2023-02-27 09:14:09.229000,55.640275,37.605637,tv
tv_ngpt_tram_vitaz_31381_4,+,31381,4,2023-02-27 09:10:57.922000,55.63375800000001,37.603023,tv
tv_ngpt_tram_vitaz_31381_5,+,31381,5,2023-02-27 09:08:28.833000,55.628565,37.598585,tv
tv_ngpt_tram_vitaz_31381_6,+,31381,6,2023-02-27 09:27:57.757000,55.65851599999999,37.608618,tv
tv_ngpt_tram_vitaz_31382_1,+,31382,1,2023-02-27 09:24:23.880000,55.75286800000001,37.647366000000005,tv
tv_ngpt_tram_vitaz_31382_2,+,31382,2,2023-02-27 09:28:48.228000,55.762032,37.644495,tv
tv_ngpt_tram_vitaz_31382_3,+,31382,3,2023-02-27 09:24:20.534000,55.75286800000001,37.647366000000005,tv
tv_ngpt_tram_vitaz_31382_4,+,31382,4,2023-02-27 09:11:56.965000,55.731609,37.635256,tv
tv_ngpt_tram_vitaz_31382_5,+,31382,5,2023-02-27 09:24:18.760000,55.75286800000001,37.647366000000005,tv
tv_ngpt_tram_vitaz_31382_6,+,31382,6,2023-02-27 09:25:52.783000,55.756423,37.648298,tv
tv_ngpt_tram_vitaz_31383_1,+,31383,1,2023-02-27 09:22:53.112000,55.68124833333333,37.675315,tv
tv_ngpt_tram_vitaz_31383_2,+,31383,2,2023-02-27 09:19:23.486000,55.67812666666667,37.66570333333333,tv
tv_ngpt_tram_vitaz_31383_3,+,31383,3,2023-02-27 09:19:24.850000,55.67812666666667,37.66570333333333,tv
tv_ngpt_tram_vitaz_31383_4,+,31383,4,2023-02-27 09:19:21.372000,55.67812666666667,37.66570333333333,tv
tv_ngpt_tram_vitaz_31383_5,+,31383,5,2023-02-27 09:28:27.748000,55.685848333333325,37.691251666666666,tv
tv_ngpt_tram_vitaz_31383_6,+,31383,6,2023-02-27 09:07:33.831000,55.68167,37.625405,tv
tv_ngpt_tram_vitaz_31384_1,+,31384,1,2023-02-27 09:28:48.192000,55.709864,37.594973,tv
tv_ngpt_tram_vitaz_31384_2,+,31384,2,2023-02-27 09:28:05.650000,0.0,0.0,tv
tv_ngpt_tram_vitaz_31384_3,+,31384,3,2023-02-27 09:25:47.115000,55.71106199999999,37.60478,tv
tv_ngpt_tram_vitaz_31384_4,+,31384,4,2023-02-27 09:21:34.975000,55.715055,37.607609,tv
tv_ngpt_tram_vitaz_31384_5,+,31384,5,2023-02-27 09:28:46.846000,55.70986200000001,37.594962,tv
tv_ngpt_tram_vitaz_31384_6,+,31384,6,2023-02-27 09:28:07.577000,0.0,0.0,tv
tv_ngpt_tram_vitaz_31385_1,+,31385,1,2023-02-27 09:23:25.490000,55.65355,37.605344,tv
tv_ngpt_tram_vitaz_31385_2,+,31385,2,2023-02-27 09:19:26.699000,55.660584,37.610036,tv
tv_ngpt_tram_vitaz_31385_3,+,31385,3,2023-02-27 09:17:06.010000,55.664182,37.614725,tv
tv_ngpt_tram_vitaz_31385_4,+,31385,4,2023-02-27 09:12:55.838000,55.67517,37.626632,tv
tv_ngpt_tram_vitaz_31385_5,+,31385,5,2023-02-27 09:01:26.540000,55.69548799999999,37.621279,tv
tv_ngpt_tram_vitaz_31385_6,+,31385,6,2023-02-27 09:21:24.492000,55.655975000000005,37.605254,tv
tv_ngpt_tram_vitaz_31386_1,+,31386,1,2023-02-25 16:47:49.577000,55.83440399999999,37.646193,tv
tv_ngpt_tram_vitaz_31386_2,+,31386,2,2023-02-22 08:50:57.928000,55.734599,37.694704,tv
tv_ngpt_tram_vitaz_31386_3,+,31386,3,2023-02-22 10:13:01.975000,55.734854,37.694533,tv
tv_ngpt_tram_vitaz_31386_4,+,31386,4,2023-02-22 17:21:44.346000,55.734384,37.694286000000005,tv
